"","accession","pval_bon: wt VS ko","pval_bon: wt-cyto-no glu VS wt-cyto-glu","pval_bon: wt-mem-glu VS wt-cyto-glu","pval_bon: wt-mem-glu VS wt-mem-no glu","pval_bon: wt-mem-no glu VS Δ-mem-no glu","pval_bon: Δ-mem-no glu VS Δ-mem-glu","pval_BY: wt VS ko","pval_BY: wt-cyto-no glu VS wt-cyto-glu","pval_BY: wt-mem-glu VS wt-cyto-glu","pval_BY: wt-mem-glu VS wt-mem-no glu","pval_BY: wt-mem-no glu VS Δ-mem-no glu","pval_BY: Δ-mem-no glu VS Δ-mem-glu","pval_BH: wt VS ko","pval_BH: wt-cyto-no glu VS wt-cyto-glu","pval_BH: wt-mem-glu VS wt-cyto-glu","pval_BH: wt-mem-glu VS wt-mem-no glu","pval_BH: wt-mem-no glu VS Δ-mem-no glu","pval_BH: Δ-mem-no glu VS Δ-mem-glu","AoverB: wt VS ko","AoverB: wt-cyto-no glu VS wt-cyto-glu","AoverB: wt-mem-glu VS wt-cyto-glu","AoverB: wt-mem-glu VS wt-mem-no glu","AoverB: wt-mem-no glu VS Δ-mem-no glu","AoverB: Δ-mem-no glu VS Δ-mem-glu"
"1102","Q9D1H6",1,1,1,1,1,1,1,1,1,1,1,1,0.178697144625362,1,1,1,1,1,1.31974002542338,NA,NA,NA,1.11311232924389,1.63206475433116
"1103","Q9D1J3",1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1.39832572298326,1.20660485890235,NA,NA,NA,NA
"1104","Q9D1K2",1,1,1,0,1,1,1,1,1,0,1,1,0.778362158936742,1,1,0,0.921771574102672,0.529324981614994,1.00731519507187,NA,NA,NA,0.72515825114088,0.939297566371681
"1105","Q9D1M0",1,1,1,1,1,1,1,1,1,1,1,1,0.406906640594863,1,1,1,1,1,0.86831091180867,NA,NA,NA,NA,NA
"1106","Q9D1M4",1,0,0,0,0,1,1,0,0,0,0,1,0.882406729744913,0,0,0,0,1,0.866355412897578,0.58457215373459,NA,NA,2.14987674609696,0.944289261328367
"1107","Q9D1R9",1,1,1,1,1,0,1,1,1,1,1,0,0.821890681028651,1,1,1,1,0,1.1325110689437,NA,NA,NA,0.955203496312483,0.99564862659777
"1108","Q9D2G2",1,1,0,0,1,1,1,1,0,0,0.107546929565418,0.355917509682924,0.856065708135074,0.177964382544899,0,0,0.0138783546624993,0.045929246422312,0.902801308721663,1.48271309260624,NA,NA,1.24795853156288,0.733954676140264
"1109","Q9D328",1,1,1,0,1,1,1,1,1,0,0.416643103825967,1,0.47810236690236,1,1,0,0.0537655587746373,1,0.67696314836294,NA,NA,0.235555933067187,1.41519413391033,1.15629352258796
"1110","Q9D3D9",1,1,1,0,1,1,1,1,1,0,0.273543276859673,1,0.387844896070908,1,1,0,0.0352992933144739,0.172779205484959,1.11513120994339,NA,1.06580610218451,0.353000971672023,0.765450322108178,0.696486208627876
"1111","Q9D5T0",0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0.780216369601844,NA,NA,NA,NA,0.9632542547705
"1112","Q9D646",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
"1113","Q9D6F9",1,1,0.0834464999119089,1,1,1,1,1,0.00153598177853811,0.116730382770699,1,1,0.900302648644268,1,0.00019821021356748,0.0150634300628325,1,1,0.848333073425856,0.96718840145454,0.13378121009932,0.10574065241182,0.900192459956327,0.951840973711983
"1114","Q9D6J5",1,1,1,1,0,1,1,1,1,1,0,1,0.710743763755159,1,1,1,0,1,1.02470169340652,NA,NA,NA,0.940875309661437,0.780937641065325
"1115","Q9D6J6",1,0,0,0,1,1,1,0,0,0,1,1,0.55706471364413,0,0,0,1,1,0.805950105258064,NA,NA,NA,0.99019693654267,0.836740921574612
"1116","Q9D6K8",1,1,1,0,1,1,1,1,1,0,1,1,0.214514257395204,1,1,0,0.484660247290056,0.496593921881611,0.564432479512253,NA,NA,NA,1.15994407911769,1.15246449456976
"1117","Q9D6M3",1,1,1,0,1,1,1,1,1,0,0.663523394098639,1,0.826313089549967,1,1,0,0.0856241366199561,0.881682372849269,1.0512330233179,1.4392918991726,5.6167019434289,5.13874495285907,0.766005189814242,0.971664737612195
"1118","Q9D6R2",1,0,1,1,1,1,1,0,1,1,1,1,0.932051062510171,0,1,1,1,1,0.864735355857657,1.05028894626829,NA,NA,2.13946306514042,0.903093856909114
"1119","Q9D6U8",1,1,1,1,0,1,1,1,1,1,0,1,0.982182425909772,1,1,1,0,0.741155540102082,0.923005139690469,NA,NA,NA,1.48651000870322,0.920396515470111
"1120","Q9D6Y7",1,1,1,1,1,1,1,1,1,1,1,1,0.973055912320649,1,1,1,1,1,0.991167549911679,NA,NA,NA,NA,NA
"1121","Q9D710",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.955613126079447,NA,NA,NA,NA,NA
"1122","Q9D7B6",1,1,1,1,1,1,1,1,1,1,1,1,0.903267453069621,1,1,1,1,1,1.01158214325874,NA,NA,NA,NA,NA
"1123","Q9D7G0",0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1.02799487939632,NA,NA,NA,1.03098796937659,0.869413629160063
"1124","Q9D7P6",1,1,1,1,1,1,1,1,1,1,1,1,0.213447385652633,1,1,1,1,1,1.29288025889968,0.668524203069658,NA,NA,NA,NA
"1125","Q9D7S7",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1.57415361293583,NA,NA,NA,NA,NA
"1126","Q9D819",0,0,1,0,1,1,0,0,1,0,1,0.902206802980148,0,0,1,0,0.855322809807245,0.116424950868186,1.0877795588123,0.572199622025051,NA,NA,0.89030803906837,0.736267586156029
"1127","Q9D855",1,1,1,0,1,1,1,1,1,0,0.302639703191516,1,0.298502823119211,1,1,0,0.0390540311361518,1,0.934921862460421,NA,NA,0.899978718876357,0.409695278782859,0.877678298132844
"1128","Q9D880",1,1,1,1,1,0,1,1,1,1,1,0,0.52386171738551,1,1,1,1,0,0.974111041796636,NA,NA,NA,NA,1.42465545963956
"1129","Q9D883",1,1,1,1,1,1,1,1,1,1,1,1,0.669293857639166,1,1,1,1,1,1.05219620743034,NA,NA,NA,NA,NA
"1130","Q9D898",0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0.232435162854897,1,0.641556057610844,0.742291301077964,NA,NA,0.592304977056124,0.943578470556888
"1131","Q9D8N0",1,1,0,0,1,1,1,1,0,0,1,1,0.768900119874139,1,0,0,0.228522753617353,0.361777202501374,0.941064204400359,0.512975918908858,NA,NA,1.36225464190982,0.922459565930162
"1132","Q9D8W5",1,1,1,1,0,1,1,1,1,1,0,1,0.450012308029006,1,1,1,0,1,0.73927730964852,1.85487398953874,NA,NA,0.866261876297741,0.94289697724778
"1133","Q9D8W7",1,1,1,1,1,1,1,1,1,1,1,1,0.369140238076211,1,1,1,1,1,1.21936720247174,NA,NA,NA,NA,NA
"1134","Q9D8X2",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,2.32380952380952,1.92575406032483,NA,NA,NA,NA
"1135","Q9D8Y0",1,1,1,1,1,1,1,1,1,1,1,1,0.299645751287879,1,1,1,1,1,1.07674733457438,NA,NA,NA,NA,NA
"1136","Q9D8Y1",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.992265405267195,NA,NA,NA,NA,0.794046983449012
"1137","Q9D924",1,1,1,1,1,1,1,1,1,1,1,1,0.882829890974612,1,1,1,1,1,1.05479060913705,NA,NA,NA,NA,NA
"1138","Q9DA03",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.704454654414702,NA,NA,NA,NA,NA
"1139","Q9DAS9",1,1,1,1,1,1,1,1,1,1,1,1,0.910391177870939,1,1,1,1,1,0.865336936579567,NA,NA,NA,NA,1.02058968868391
"1140","Q9DB05",1,1,1,1,0,1,1,1,1,1,0,1,0.930730719191808,1,1,1,0,1,0.996895649474482,NA,NA,NA,0.91692583258381,1.01543925775587
"1141","Q9DB15",1,1,1,1,1,0,1,1,1,1,1,0,0.739144590601707,1,1,1,1,0,0.994345248918146,NA,NA,NA,1.19976275207593,0.564672784513361
"1142","Q9DB20",1,1,0,1,1,1,1,1,0,1,1,1,0.89076007933993,1,0,1,0.824056376948791,1,1.2730917947237,NA,NA,0.290792531452841,1.31054400336064,0.888669049641155
"1143","Q9DB41",1,1,1,0,1,1,1,1,1,0,0.164900309169204,1,0.465792199852767,1,1,0,0.0212795008081929,0.359134672612235,1.10791719042439,NA,NA,NA,0.459544150454753,0.800843367775546
"1144","Q9DB72",1,1,1,1,1,1,1,1,1,1,1,1,0.702635230500368,1,1,1,1,1,1.13122032026504,NA,NA,NA,NA,NA
"1145","Q9DB77",1,0,0,0,1,1,1,0,0,0,0.164303647389984,1,0.891674984818902,0,0,0,0.0212025048045039,0.580499128355175,0.909880534240139,1.26986658932715,1.87387616009281,0.921274017039176,0.704394988156718,0.826973524831283
"1146","Q9DBE8",1,1,1,1,1,0,1,1,1,1,1,0,0.40873660604941,1,1,1,1,0,1.07844500161358,NA,NA,NA,1.12538461538462,1.08984211261702
"1147","Q9DBF1",1,1,1,1,1,1,1,1,1,1,1,1,0.607735882758513,1,1,1,1,1,1.1063886235806,0.572779961361668,NA,NA,NA,NA
"1148","Q9DBG3",1,1,1,0,1,1,1,1,1,0,1,1,0.518853291131043,1,1,0,1,1,1.08258074881905,0.921964498383707,0.470141212499283,0.199854281838601,0.947313412003924,1.05161829035441
"1149","Q9DBG6",1,0,0,0,1,1,1,0,0,0,1,1,0.205979075613477,0,0,0,1,0.622065508089523,1.4712155328008,2.63163371488033,NA,NA,1.16850591625284,0.81167425543032
"1150","Q9DBJ1",1,1,0,0,1,1,1,1,0,0,1,1,0.96182907259652,1,0,0,0.768021082473347,1,0.949478575674068,0.97626406750874,NA,NA,1.13654108920554,1.05705148044981
"1151","Q9DBL1",1,0,1,1,1,1,1,0,1,1,1,1,0.794876969558114,0,1,1,1,1,0.850163557063242,0.912686246857563,NA,NA,NA,NA
"1152","Q9DBP5",1,1,1,1,1,0,1,1,1,1,1,0,0.178697144625362,1,1,1,1,0,1.41490512950004,2.20308564231738,NA,NA,2.01931536981028,0.841703309419116
"1153","Q9DBS2",1,1,1,1,1,1,1,1,1,1,1,1,0.655240373513668,1,1,1,1,1,1.11121449955498,NA,NA,NA,NA,NA
"1154","Q9DBZ5",0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0.845084128578604,0.470299296507514,NA,NA,NA,NA
"1155","Q9DC51",1,1,1,1,1,0,1,1,1,1,1,0,0.385322065850358,1,1,1,1,0,1.36373562883158,NA,NA,NA,NA,NA
"1156","Q9DC61",1,1,1,1,1,1,1,1,1,1,1,1,0.815022789867729,1,1,1,1,1,0.984464543292663,NA,NA,NA,NA,NA
"1157","Q9DC69",1,1,1,1,0,1,1,1,1,1,0,1,0.722702520401823,1,1,1,0,0.701768798814303,1.02349220198495,NA,NA,NA,0.877694470477976,0.893260778568439
"1158","Q9DC70",1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0.976802337096457,NA,NA,NA,NA,0.965703467516931
"1159","Q9DCB8",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1.03495738309145,NA,NA,NA,NA,NA
"1160","Q9DCH4",1,0,0,0,0,0,1,0,0,0,0,0,0.981857178486303,0,0,0,0,0,1.07483547052039,NA,NA,NA,1.65232916734296,0.533419913419913
"1161","Q9DCJ5",1,1,1,0,1,1,1,1,1,0,1,1,0.99160502625284,1,1,0,0.232572796391943,1,0.979880263028757,NA,NA,NA,0.674006023334093,0.96063891860352
"1162","Q9DCL9",1,0,0,0,1,1,1,0,0,0,1,1,0.648076255461415,0,0,0,0.364880468632274,0.463962463981537,0.974847902945031,NA,0.351055163949561,1.87167757252881,0.85609613420716,1.2854666649673
"1163","Q9DCM0",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1.32330503921779,NA,NA,NA,NA,NA
"1164","Q9DCR2",1,1,1,0,1,1,1,1,1,0,1,1,0.665945698629548,1,1,0,1,1,0.929589572067143,NA,NA,NA,0.929866074303004,1.10043575300244
"1165","Q9DCS3",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1.42864074305123,NA,NA,NA,NA,NA
"1166","Q9DCS9",1,1,1,0,1,1,1,1,1,0,1,0.0827132510465515,0.678536183598376,1,1,0,1,0.0106737015919559,0.855605193719467,NA,NA,NA,0.886885172996529,0.634856997656626
"1167","Q9DCT2",1,0,0,0,1,1,1,0,0,0,0.637694366932856,1,0.865153189648742,0,0,0,0.0822910391429517,0.393860363912394,0.854338375592582,NA,NA,NA,0.776318448171348,0.855291203410334
"1168","Q9DCV7",0.0745905569851423,1,1,0,1,1,0.00281961636976852,1,1,0,1,0.256075811661952,0.00036385637553728,1,1,0,0.57957026292498,0.0330452105800953,3.8226864830768,NA,NA,NA,0.770333092554863,2.16570874347586
"1169","Q9DCW4",1,1,1,1,1,1,1,1,1,1,1,1,0.856065708135074,1,1,1,1,1,1.01912269003619,NA,NA,NA,NA,NA
"1170","Q9DCX2",1,1,1,0,1,1,1,1,1,0,0.118811921485322,1,0.345732701464598,1,1,0,0.0153320414740741,0.665810562851184,1.68989019942301,NA,NA,0.363714817600138,0.600441190622479,0.877298143301533
"1171","Q9DCZ4",1,1,1,1,0,1,1,1,1,1,0,1,0.731571276219516,1,1,1,0,1,1.36119010379639,NA,NA,NA,0.634768252415311,0.823879093198992
"1172","Q9DD18",1,1,1,1,1,1,1,1,1,1,1,1,0.6810393238316,1,1,1,1,1,1.0535930316961,1.35383174652724,NA,NA,0.609970940791863,1.47101255677264
"1173","Q9EP89",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.624615446891189,NA,NA,NA,NA,NA
"1174","Q9EQ20",1,1,0,1,1,1,1,1,0,1,1,1,0.520493286178107,0.357085667095667,0,1,1,1,1.07826754022226,0.744280931789648,1.03361696191938,1.77751124437782,NA,NA
"1175","Q9EQF6",1,0,0,0,1,1,1,0,0,0,1,1,0.156482025744412,0,0,0,0.288905605446064,0.571179354662116,1.49835537586515,0.649138256384452,0.569128192225438,0.534830796512489,0.656403988670312,0.979887461029578
"1176","Q9EQH3",1,1,0,1,1,0,1,1,0,1,1,0,0.419077984190224,1,0,1,1,0,0.844163044442475,1.23063241106719,NA,NA,1.67028717189172,1.07603426522345
"1177","Q9ER72",0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0.713563647070377,NA,NA,NA,NA,NA
"1178","Q9ERD7",1,0,1,1,1,1,1,0,1,1,1,1,0.151743863016686,0,0.402324710526847,0.632136299530468,0.563232665347322,0.407244997202112,1.34196713077329,NA,4.30935376815993,1.93512437751803,0.968942018891534,0.830643402303957
"1179","Q9ERE2",1,1,0,0,1,1,1,1,0,0,1,1,0.145872525081588,0.502482500674543,0,0,1,0.343888727300777,0.506574599720534,1.81537463162936,0.525320433402644,0.412633914965089,0.905495189387197,1.82305038870427
"1180","Q9ERI6",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1.22003160806006,NA,NA,NA,NA,NA
"1181","Q9ERS2",1,1,1,0,1,1,1,1,1,0,1,1,0.257524632565505,1,1,0,0.134930142603749,0.519987136822277,1.15281886276748,NA,NA,NA,0.737124144090503,0.885306391390292
"1182","Q9ES97",1,1,1,0,1,1,1,1,1,0,1,1,0.682673503042159,1,1,0,0.1399103241764,0.283325548539338,0.868613406999209,NA,NA,NA,0.374847777552263,1.99534271539941
"1183","Q9ESW4",1,1,1,0,1,1,1,1,1,0,1,1,0.856065708135074,1,1,0,1,0.941342085582324,0.877112292877238,NA,NA,NA,1.07581890339013,1.05825445579724
"1184","Q9JHI5",1,1,0,0,0,0,1,1,0,0,0,0,0.629910133452047,0.15417515601458,0,0,0,0,1.01545277841299,1.38535655814702,NA,NA,3.03120920849649,0.871075277153268
"1185","Q9JHU4",1,1,1,0,1,1,0.705565377334522,1,1,0,1,1,0.0910494291542959,1,1,0,0.135209909241581,1,3.33950948800573,NA,1.428772070626,1.49705676243869,0.505114863190682,0.993075084364456
"1186","Q9JIA1",1,1,1,1,1,1,1,1,1,1,1,1,0.433407148030288,1,1,1,1,1,1.01259246404477,NA,NA,NA,NA,NA
"1187","Q9JIF0",0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0.799804385892428,NA,NA,NA,1.20048182675186,0.977775501843507
"1188","Q9JIS5",1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0.695198739569206,1.19117243272927,NA,NA,NA,0.51882552412735,1.62541557305337
"1189","Q9JJI8",1,0,0,0,1,1,1,0,0,0,1,0.927446699472269,0.344711705450872,0,0,0,0.181007314120234,0.119682024190297,1.46712338005373,NA,NA,NA,1.82270740327381,0.508849976336962
"1190","Q9JJK2",1,1,0,0,1,1,1,1,0,0,0.0769809439057315,1,0.283452289437647,0.918003235625125,0,0,0.00993397808840129,0.996338784356305,1.11781813681507,0.783570178326273,1.01516615864991,0.559127016624355,0.649089700996678,1.06418584479621
"1191","Q9JJV2",1,1,0,0,1,1,1,0.134965289422103,0,0,1,1,0.536536489078048,0.0174165470022781,0,0,0.603640448865682,1,1.06630162952304,1.502407004953,0.673948751642576,0.766150288353119,1.17927862817393,0.868435504908354
"1192","Q9JJZ2",1,1,1,1,1,1,1,0.0749981956035506,0.485118676061948,0.2071476864034,1,1,1,0.00967811505023434,0.0626019642494255,0.0267312983368237,0.427245521181748,1,0.931907909084443,0.550482289078809,0.497671730414494,0.426720098533304,0.754222549931183,0.862504046654909
"1193","Q9JK42",1,1,1,1,1,1,1,1,1,1,1,1,0.89076007933993,1,1,1,1,1,1.04031306649786,NA,NA,NA,NA,NA
"1194","Q9JKC6",1,1,1,1,0,1,1,1,1,1,0,1,0.620655241610002,1,1,1,0,0.262181086149787,0.824196391256156,NA,NA,1.38250308044358,0.45872473286141,1.39783287557847
"1195","Q9JKD3",1,1,1,1,0,1,1,1,1,1,0,1,0.400750635363545,1,1,1,0,0.764798896130519,1.36100513090383,NA,NA,NA,0.582357804952348,1.25246634327138
"1196","Q9JKK7",1,1,1,1,0,1,1,1,1,1,0,0.374829601192772,0.715448774522846,1,1,1,0,0.0483697504371073,1.1104063805545,NA,NA,NA,0.949768671513549,0.840822483328041
"1197","Q9JKV1",1,1,1,1,1,1,1,1,1,1,1,1,0.234621115537488,1,1,1,1,1,0.522677421637303,0.974195021694451,NA,NA,NA,NA
"1198","Q9JKW0",1,1,1,0,1,1,1,1,1,0,1,1,0.456389114860676,1,1,0,0.496895301690537,1,0.864195736434109,NA,NA,NA,1.45987667446311,1.10006549401198
"1199","Q9JLJ2",1,1,1,1,1,1,1,1,1,1,1,1,0.58718502648373,1,1,1,1,1,1.18637093536732,1.16862607474996,NA,NA,NA,NA
"1200","Q9JLM8",1,1,1,0,1,1,1,1,1,0,1,0.425616603886155,0.519369051417003,1,1,0,0.46064900623948,0.0549235408472309,1.30324389579033,0.904924697403677,NA,NA,0.86831084225221,0.786615218021259
"1201","Q9JLZ3",1,1,1,1,1,1,1,1,1,1,1,1,0.921606643728738,1,1,1,1,1,0.960056657223796,NA,NA,NA,1.59018309310479,0.512528701207946
"1202","Q9JM76",1,1,0,0,1,1,1,1,0,0,1,1,0.487975014482508,1,0,0,0.292426279694171,0.580499128355175,1.24192738231918,1.00003860407659,0.710392217418161,0.737614237614238,1.44483697225921,1.06704980842912
"1203","Q9JMG1",0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,2.86181882519464,0.813576158940397,1.06109271523179,NA,NA,NA
"1204","Q9JMG3",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1.35230084116774,NA,NA,NA,NA,NA
"1205","Q9JMG7",1,1,1,1,1,1,1,1,1,1,1,1,0.59126158332448,1,1,1,1,1,0.642557453885702,NA,NA,NA,NA,NA
"1206","Q9NSB2.9",1,1,1,1,0,0,1,1,1,1,0,0,0.507267171007489,1,1,1,0,0,0.419782544705502,NA,NA,NA,NA,NA
"1207","Q9QUI0",1,1,1,1,0,1,1,1,1,1,0,1,0.178697144625362,1,1,1,0,1,1.36872586872587,NA,NA,NA,0.96623844940275,1.24383269791433
"1208","Q9QUM9",1,0,0,1,0,1,1,0,0,1,0,1,0.89076007933993,0,0,1,0,0.839892703704613,0.92059748427673,0.603870195504721,NA,NA,1.9078532195863,0.84471865745311
"1209","Q9QWI6",1,1,1,1,0,1,1,1,1,1,0,1,0.815207611266403,1,1,1,0,0.74075286356151,0.879951420029898,NA,NA,NA,0.700423985463355,0.903568301225919
"1210","Q9QWL7",1,1,1,1,1,1,1,1,1,1,1,1,0.693584255747934,1,1,1,1,1,1.23460498849819,NA,NA,NA,NA,NA
"1211","Q9QXS1",1,1,1,1,1,1,1,1,1,1,1,1,0.598739439790761,1,1,1,1,1,0.953499817563673,NA,NA,NA,NA,NA
"1212","Q9QXS6",1,1,1,1,1,0,1,1,1,1,1,0,0.344711705450872,1,1,1,1,0,1.21642566865136,NA,NA,NA,2.2658026060438,0.837668369716674
"1213","Q9QXV0",1,1,0,0,1,1,1,1,0,0,1,1,0.835261564420743,0.242520128208039,0,0,1,1,1.13067986395079,1.954791543901,0.856474661166765,0.550609683911448,0.91102243313201,0.984623226573783
"1214","Q9QXX4",1,1,1,1,1,0,1,1,1,1,1,0,0.655240373513668,1,1,1,1,0,0.862897561038259,NA,NA,NA,NA,NA
"1215","Q9QXY6",1,1,1,0,1,1,1,1,1,0,1,1,0.900067613065294,1,1,0,0.132597486493308,1,0.994351708799701,NA,NA,NA,1.36600070101647,1.04536585508714
"1216","Q9QY76",1,1,1,0,1,1,1,1,1,0,1,1,0.999207943989975,1,1,0,0.189279139591889,1,1.00626162430254,NA,NA,NA,0.770538562127221,1.04919894703214
"1217","Q9QYA2",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.814459116980125,NA,NA,NA,NA,NA
"1218","Q9QYB5",1,1,1,1,1,1,1,1,1,1,1,1,0.633291140528462,1,1,1,1,1,0.997090310183909,NA,NA,NA,NA,NA
"1219","Q9QYB8",1,1,1,1,0,1,1,1,1,1,0,1,0.194864953914603,1,1,1,0,0.199555231699111,1.27100386539336,2.70891434262948,2.15637450199203,4.10334246388787,0.713600875401522,0.682710064635272
"1220","Q9QYC0",1,1,1,0,1,1,1,1,1,0,0.938815475504071,0.289421020141041,0.179760604684291,1,1,0,0.121149103785088,0.0373482309586203,1.17763337426661,NA,NA,NA,0.782718985334923,0.86038739598963
"1221","Q9QYF1",0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0.688685975174775,NA,NA,NA,0.912615903343636,1.02270114942529
"1222","Q9QYG0",1,0,0,1,1,1,1,0,0,1,1,1,0.596335909087291,0,0,1,1,1,0.860495650746759,1.23746089413664,NA,NA,NA,NA
"1223","Q9QYJ0",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.06604702339587,1.26701997554015,NA,NA,1.81047089792337,0.835124572545188
"1224","Q9QYR6",1,1,0,0,1,1,1,1,0,0,1,1,0.789612151282442,0.621398052121757,0,0,1,0.672592838809418,1.08379608757326,1.31183289383352,0.78615795709154,1.31215642153334,1.01363839861392,1.23524959218363
"1225","Q9QZ88",1,1,0,0,1,1,1,1,0,0,1,1,0.400019439282096,1,0,0,0.859514804329391,0.633309499670534,0.811300127986348,1.14095625837843,NA,NA,0.98931536122298,1.27912111017662
"1226","Q9QZD9",1,1,0,0,0.0836125843103,1,1,1,0,0,0.002972180547533,1,0.679802027869149,0.886832494743319,0,0,0.000383543964726147,0.38835329998113,0.905868411561647,1.80163043478261,NA,NA,2.50235444019722,0.778127424777998
"1227","Q9R0H5",1,1,0,0,1,1,1,1,0,0,1,1,0.570571264089768,1,0,0,1,0.961123678755178,0.421600894756227,0.209682110270091,NA,NA,0.999925963553057,0.758916641466871
"1228","Q9R0K7",1,1,1,1,0,1,1,1,1,1,0,1,0.400750635363545,1,1,1,0,0.841163437287549,0.860938892020145,NA,NA,NA,NA,0.904852952039854
"1229","Q9R0N5",1,1,1,1,0,0,1,1,1,1,0,0,0.432466726897869,1,1,1,0,0,0.794946123638543,NA,NA,NA,NA,NA
"1230","Q9R0N7",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0.884351372861122,NA,NA,NA,NA,NA
"1231","Q9R0P5",1,1,0,0,1,1,1,1,0,0,1,1,0.848677715858098,1,0,0,1,1,0.959768380287248,1.03708728137914,1.27315607129441,1.03885355199632,1.03996351657693,0.893283446317407
"1232","Q9R0P9",1,1,0,0,1,1,1,1,0,0,1,1,0.306570809645794,1,0,0,1,1,1.22393383144237,1.20280244493138,NA,NA,0.829898932180995,0.812913246383752
"1233","Q9R0Q7",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1.09288864388093,NA,NA,NA,NA,NA
"1234","Q9R0X4",1,1,1,1,1,1,1,1,1,1,1,1,0.172973530502929,1,1,1,1,1,1.44631060575729,NA,NA,NA,NA,NA
"1235","Q9R111",1,1,1,0,1,1,0.563417501475266,1,1,0,1,1,0.0727060078807423,1,1,0,0.886744829698143,0.263768753062642,1.35133718952024,0.973040689516937,NA,NA,0.884775755110343,0.838563875149241
"1236","Q9R1P4",1,1,0,0,1,1,1,1,0,0,1,1,0.469716330095336,1,0,0,1,0.571179354662116,0.817843312481382,0.765244659011439,NA,NA,1.0074966926356,0.869059785385795
"1237","Q9R1Q8",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
"1238","Q9R1T4",1,0,1,0,1,1,1,0,1,0,0.54048145065185,0.751231872713178,0.430949631451194,0,1,0,0.0697462334904297,0.0969424455483425,1.19313468622457,NA,NA,0.178476303207726,2.87613054506825,3.91224909508712
"1239","Q9R1V6",1,1,1,1,1,1,1,1,1,1,1,1,0.156482025744412,1,1,1,1,1,0.773545483767276,NA,NA,NA,NA,NA
"1240","Q9R1V7",1,1,1,1,1,1,1,1,1,1,1,1,0.687729336987798,1,1,1,1,1,0.931159212263875,NA,NA,NA,NA,NA
"1241","Q9R269",0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,NA,NA,NA,0.741267123287671,NA,NA
"1242","Q9WTM5",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.32816695142787,NA,NA,NA,2.22460815047022,0.959110042092604
"1243","Q9WTP7",1,0,0,0,1,1,1,0,0,0,1,1,0.902155883864125,0,0,0,0.795899030199302,0.682293148628905,0.990899051825903,0.819195396393156,NA,NA,0.719987551544387,0.891192428365893
"1244","Q9WTR1",1,1,1,1,1,1,1,1,1,1,1,1,0.609096885495876,1,1,1,1,1,1.03140929921219,NA,NA,NA,NA,NA
"1245","Q9WTR5",1,1,1,0,1,1,1,1,1,0,1,1,0.767052939927863,1,1,0,1,0.180648688859518,1.50161987041037,NA,NA,NA,0.934331337325349,0.698964110076384
"1246","Q9WTT4",1,1,1,0,1,1,1,1,1,0,1,1,0.624536059714242,1,1,0,0.336505522892966,1,1.00930196632313,0.990955041234371,NA,NA,0.799858016601136,1.10008410428932
"1247","Q9WTX5",1,1,0.00926221418589536,1,1,1,1,1,0.000170893507482303,0.111633225834676,1,1,0.552149960119453,0.265245880230499,2.20528909187985e-05,0.0144056692879374,0.277944467307518,0.789892865241439,1.07017924778654,0.789969545743998,0.117892341673838,0.416025348709293,1.0978395507752,0.874239717003268
"1248","Q9WTX6",1,1,1,1,1,1,1,1,1,1,1,1,0.156482025744412,1,1,1,1,1,1.32774371167563,0.282217689597627,NA,NA,0.930176565008026,0.902571532053604
